tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1081,99.3,46,0.0845,5,16,25
2,1079,99.1,46,0.0918,5,16,25
3,1078,99.0,46,0.0937,5,16,25
4,1078,99.0,46,0.0946,5,16,25
5,1079,99.1,44,0.0909,4,16,24
6,1080,99.2,43,0.0882,3,16,24
7,1080,99.2,44,0.0891,3,17,24
8,1080,99.2,44,0.0891,3,17,24
9,1079,99.1,45,0.0909,3,18,24
10,1079,99.1,45,0.0918,3,18,24
11,1079,99.1,45,0.0918,3,18,24
12,1078,99.0,46,0.0937,3,18,25
13,1078,99.0,46,0.0946,3,18,25
14,1078,99.0,46,0.0946,3,18,25
15,1078,99.0,46,0.0946,3,18,25
16,1078,99.0,46,0.0946,3,18,25
17,1078,99.0,46,0.0946,3,18,25
18,1078,99.0,46,0.0946,3,18,25
19,1078,99.0,46,0.0946,3,18,25
20,1079,99.1,45,0.0927,2,18,25
21,1078,99.0,46,0.0937,3,18,25
22,1079,99.1,44,0.0909,2,18,24
23,1080,99.2,42,0.0863,1,17,24
24,1082,99.4,39,0.0799,0,16,23
25,1083,99.4,38,0.0762,0,16,22
26,1083,99.4,38,0.0753,0,16,22
27,1083,99.4,38,0.0753,1,16,21
28,1083,99.4,38,0.0753,1,16,21
29,1083,99.4,39,0.0771,1,16,22
30,1083,99.4,39,0.0771,1,16,22
31,1082,99.4,40,0.079,2,16,22
32,1082,99.4,41,0.0817,2,16,23
33,1082,99.4,41,0.0817,2,16,23
34,1082,99.4,41,0.0817,2,16,23
35,1082,99.4,41,0.0817,2,16,23
36,1082,99.4,41,0.0817,2,16,23
37,1081,99.3,42,0.0836,3,16,23
38,1081,99.3,42,0.0845,3,16,23
39,1081,99.3,41,0.0826,3,15,23
40,1081,99.3,42,0.0845,4,15,23
41,1081,99.3,42,0.0845,4,15,23
42,1081,99.3,42,0.0845,4,15,23
43,1080,99.2,43,0.0863,4,15,24
44,1080,99.2,44,0.0891,4,16,24
45,1080,99.2,44,0.0891,4,16,24
46,1080,99.2,43,0.0872,4,16,23
47,1081,99.3,42,0.0854,3,16,23
48,1081,99.3,42,0.0845,3,16,23
49,1081,99.3,42,0.0845,3,16,23
50,1080,99.2,43,0.0863,3,17,23
51,1081,99.3,42,0.0854,3,16,23
52,1081,99.3,42,0.0845,3,16,23
53,1081,99.3,42,0.0845,3,16,23
54,1082,99.4,40,0.0808,3,15,22
55,1083,99.4,39,0.0781,3,14,22
56,1083,99.4,39,0.0771,3,14,22
57,1083,99.4,39,0.0771,3,14,22
58,1083,99.4,39,0.0771,3,14,22
59,1083,99.4,39,0.0771,3,14,22
60,1083,99.4,39,0.0771,3,14,22
61,1083,99.4,39,0.0771,3,14,22
62,1083,99.4,39,0.0771,3,14,22
63,1083,99.4,39,0.0771,3,14,22
64,1083,99.4,38,0.0753,3,13,22
65,1083,99.4,38,0.0753,3,13,22
66,1083,99.4,38,0.0753,3,13,22
67,1083,99.4,38,0.0753,3,13,22
68,1084,99.5,37,0.0735,3,12,22
69,1084,99.5,37,0.0725,3,12,22
70,1084,99.5,38,0.0744,3,12,23
71,1084,99.5,38,0.0744,3,12,23
72,1084,99.5,38,0.0744,3,12,23
73,1084,99.5,38,0.0744,3,12,23
74,1084,99.5,38,0.0744,3,12,23
75,1084,99.5,38,0.0744,3,12,23
76,1084,99.5,37,0.0725,2,12,23
77,1084,99.5,37,0.0725,2,12,23
78,1084,99.5,37,0.0725,2,12,23
79,1084,99.5,37,0.0725,2,12,23
80,1084,99.5,37,0.0725,2,12,23
81,1084,99.5,37,0.0725,2,12,23
82,1084,99.5,37,0.0725,2,12,23
83,1084,99.5,37,0.0725,2,12,23
84,1084,99.5,37,0.0725,2,12,23
85,1084,99.5,38,0.0744,2,13,23
86,1084,99.5,37,0.0725,1,13,23
87,1084,99.5,37,0.0725,1,13,23
88,1084,99.5,37,0.0725,1,13,23
89,1084,99.5,38,0.0744,1,13,24
90,1084,99.5,38,0.0744,1,13,24
91,1084,99.5,38,0.0744,1,13,24
92,1084,99.5,38,0.0744,1,13,24
93,1084,99.5,38,0.0744,1,13,24
94,1084,99.5,37,0.0725,1,13,23
95,1085,99.6,34,0.067,0,12,22
96,1086,99.7,32,0.0624,0,11,21
97,1087,99.8,31,0.0597,0,11,20
98,1087,99.8,31,0.0588,0,11,20
99,1087,99.8,31,0.0588,0,11,20
100,1087,99.8,31,0.0588,0,11,20
101,1086,99.7,32,0.0606,0,12,20
102,1086,99.7,32,0.0615,0,12,20
103,1086,99.7,32,0.0615,0,12,20
104,1086,99.7,32,0.0615,0,12,20
105,1086,99.7,32,0.0615,0,12,20
106,1086,99.7,32,0.0615,1,11,20
107,1086,99.7,32,0.0615,1,11,20
108,1087,99.8,31,0.0597,2,10,19
109,1087,99.8,31,0.0588,2,10,19
110,1087,99.8,31,0.0588,2,10,19
111,1087,99.8,31,0.0588,2,10,19
112,1087,99.8,31,0.0588,2,10,19
113,1087,99.8,30,0.0569,2,9,19
114,1088,99.9,28,0.0533,1,9,18
115,1088,99.9,27,0.0505,1,8,18
116,1088,99.9,25,0.0468,0,7,18
117,1089,100.0,24,0.045,0,7,17
118,1089,100.0,23,0.0422,0,6,17
119,1089,100.0,23,0.0422,0,6,17
120,1089,100.0,23,0.0422,0,6,17
