tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1089,100.0,45,0.0826,6,15,24
2,1089,100.0,47,0.0863,6,16,25
3,1089,100.0,48,0.0882,7,16,25
4,1089,100.0,50,0.0918,8,16,26
5,1089,100.0,53,0.0973,9,17,27
6,1089,100.0,54,0.0992,9,17,28
7,1089,100.0,55,0.101,9,17,29
8,1089,100.0,58,0.1065,10,18,30
9,1089,100.0,60,0.1102,10,19,31
10,1089,100.0,62,0.1139,11,20,31
11,1089,100.0,64,0.1175,12,21,31
12,1089,100.0,64,0.1175,12,21,31
13,1089,100.0,67,0.123,13,22,32
14,1089,100.0,69,0.1267,14,23,32
15,1089,100.0,70,0.1286,15,23,32
16,1089,100.0,71,0.1304,16,23,32
17,1089,100.0,71,0.1304,16,23,32
18,1089,100.0,72,0.1322,16,23,33
19,1089,100.0,75,0.1377,17,24,34
20,1089,100.0,78,0.1433,18,25,35
21,1089,100.0,79,0.1451,18,26,35
22,1089,100.0,81,0.1488,18,27,36
23,1089,100.0,83,0.1524,18,28,37
24,1089,100.0,85,0.1561,19,29,37
25,1089,100.0,88,0.1616,20,30,38
26,1089,100.0,91,0.1671,21,31,39
27,1089,100.0,94,0.1726,22,32,40
28,1089,100.0,96,0.1763,22,33,41
29,1089,100.0,99,0.1818,23,34,42
30,1089,100.0,101,0.1855,24,34,43
31,1089,100.0,101,0.1855,24,34,43
32,1089,100.0,104,0.191,25,35,44
33,1089,100.0,105,0.1928,26,35,44
34,1089,100.0,106,0.1947,26,36,44
35,1089,100.0,109,0.2002,27,37,45
36,1089,100.0,112,0.2057,28,38,46
37,1089,100.0,114,0.2094,29,39,46
38,1089,100.0,115,0.2112,29,39,47
39,1089,100.0,117,0.2149,29,40,48
40,1089,100.0,119,0.2185,29,41,49
41,1089,100.0,120,0.2204,29,42,49
42,1089,100.0,123,0.2259,30,43,50
43,1089,100.0,126,0.2314,31,44,51
44,1089,100.0,128,0.2351,32,44,52
45,1089,100.0,130,0.2388,33,44,53
46,1089,100.0,131,0.2406,33,45,53
47,1089,100.0,134,0.2461,34,46,54
48,1089,100.0,136,0.2498,35,47,54
49,1089,100.0,136,0.2498,35,47,54
50,1089,100.0,139,0.2553,36,48,55
51,1089,100.0,142,0.2608,37,49,56
52,1089,100.0,145,0.2663,38,50,57
53,1089,100.0,148,0.2718,39,51,58
54,1089,100.0,151,0.2773,40,52,59
55,1089,100.0,153,0.281,40,53,60
56,1089,100.0,155,0.2847,40,54,61
57,1089,100.0,157,0.2883,40,55,62
58,1089,100.0,159,0.292,40,56,63
59,1089,100.0,161,0.2957,41,57,63
60,1089,100.0,164,0.3012,42,58,64
61,1089,100.0,167,0.3067,43,59,65
62,1089,100.0,169,0.3104,43,60,66
63,1089,100.0,172,0.3159,44,61,67
64,1089,100.0,175,0.3214,45,62,68
65,1089,100.0,177,0.3251,45,63,69
66,1089,100.0,178,0.3269,45,64,69
67,1089,100.0,180,0.3306,45,65,70
68,1089,100.0,180,0.3306,45,65,70
69,1089,100.0,183,0.3361,46,66,71
70,1089,100.0,185,0.3398,47,67,71
71,1089,100.0,187,0.3434,48,67,72
72,1089,100.0,190,0.3489,49,68,73
73,1089,100.0,193,0.3545,50,69,74
74,1089,100.0,195,0.3581,51,70,74
75,1089,100.0,197,0.3618,51,71,75
76,1089,100.0,200,0.3673,52,72,76
77,1089,100.0,201,0.3691,52,72,77
78,1089,100.0,204,0.3747,53,73,78
79,1089,100.0,207,0.3802,54,74,79
80,1089,100.0,209,0.3838,54,75,80
81,1089,100.0,212,0.3893,55,76,81
82,1089,100.0,215,0.3949,56,77,82
83,1089,100.0,217,0.3985,56,78,83
84,1089,100.0,219,0.4022,57,78,84
85,1089,100.0,222,0.4077,58,79,85
86,1089,100.0,224,0.4114,59,79,86
87,1089,100.0,226,0.4151,60,79,87
88,1089,100.0,228,0.4187,61,80,87
89,1089,100.0,231,0.4242,62,81,88
90,1089,100.0,234,0.4298,63,82,89
91,1089,100.0,237,0.4353,64,83,90
92,1089,100.0,239,0.4389,65,83,91
93,1089,100.0,241,0.4426,66,84,91
94,1089,100.0,243,0.4463,67,85,91
95,1089,100.0,245,0.45,67,86,92
96,1089,100.0,247,0.4536,68,86,93
97,1089,100.0,250,0.4591,69,87,94
98,1089,100.0,253,0.4646,70,88,95
99,1089,100.0,256,0.4702,71,89,96
100,1089,100.0,258,0.4738,72,89,97
101,1089,100.0,261,0.4793,73,90,98
102,1089,100.0,264,0.4848,74,91,99
103,1089,100.0,266,0.4885,74,92,100
104,1089,100.0,268,0.4922,74,93,101
105,1089,100.0,269,0.494,74,94,101
106,1089,100.0,272,0.4995,75,95,102
107,1089,100.0,274,0.5032,76,96,102
108,1089,100.0,275,0.5051,76,96,103
109,1089,100.0,278,0.5106,77,97,104
110,1089,100.0,281,0.5161,78,98,105
111,1089,100.0,282,0.5179,78,98,106
112,1089,100.0,283,0.5197,78,98,107
113,1089,100.0,285,0.5234,78,99,108
114,1089,100.0,287,0.5271,79,100,108
115,1089,100.0,290,0.5326,80,101,109
116,1089,100.0,290,0.5326,80,101,109
117,1089,100.0,291,0.5344,80,101,110
118,1089,100.0,293,0.5381,80,102,111
119,1089,100.0,296,0.5436,81,103,112
120,1089,100.0,297,0.5455,81,104,112
