tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1082,99.4,44,0.0808,6,14,24
2,1082,99.4,41,0.0817,5,13,23
3,1083,99.4,38,0.0762,4,12,22
4,1085,99.6,35,0.0698,3,11,21
5,1086,99.7,33,0.0643,3,10,20
6,1087,99.8,31,0.0597,3,9,19
7,1087,99.8,29,0.0551,3,8,18
8,1088,99.9,27,0.0514,3,7,17
9,1088,99.9,25,0.0468,3,6,16
10,1089,100.0,23,0.0432,3,5,15
11,1089,100.0,21,0.0386,3,4,14
12,1089,100.0,20,0.0367,3,4,13
13,1089,100.0,19,0.0349,3,4,12
14,1089,100.0,18,0.0331,3,4,11
15,1089,100.0,17,0.0312,3,4,10
16,1089,100.0,16,0.0294,3,4,9
17,1089,100.0,15,0.0275,3,4,8
18,1089,100.0,14,0.0257,3,4,7
19,1089,100.0,13,0.0239,3,4,6
20,1089,100.0,12,0.022,3,4,5
21,1089,100.0,11,0.0202,3,4,4
22,1089,100.0,10,0.0184,3,3,4
23,1089,100.0,9,0.0165,3,3,3
24,1089,100.0,10,0.0184,3,3,4
25,1089,100.0,12,0.022,4,4,4
26,1089,100.0,15,0.0275,5,5,5
27,1089,100.0,16,0.0294,5,5,6
28,1089,100.0,17,0.0312,6,6,5
29,1089,100.0,18,0.0331,6,6,6
30,1089,100.0,20,0.0367,7,7,6
31,1089,100.0,22,0.0404,7,8,7
32,1089,100.0,23,0.0422,8,8,7
33,1089,100.0,24,0.0441,7,9,8
34,1089,100.0,23,0.0422,8,8,7
35,1089,100.0,21,0.0386,7,7,7
36,1089,100.0,18,0.0331,6,6,6
37,1089,100.0,15,0.0275,5,5,5
38,1089,100.0,12,0.022,4,4,4
39,1089,100.0,9,0.0165,3,3,3
40,1089,100.0,9,0.0165,3,3,3
41,1089,100.0,11,0.0202,4,3,4
42,1089,100.0,14,0.0257,5,4,5
43,1089,100.0,16,0.0294,6,5,5
44,1089,100.0,18,0.0331,6,6,6
45,1089,100.0,21,0.0386,7,7,7
46,1089,100.0,21,0.0386,7,7,7
47,1089,100.0,21,0.0386,7,7,7
48,1089,100.0,21,0.0386,7,7,7
49,1089,100.0,21,0.0386,7,7,7
50,1089,100.0,21,0.0386,7,7,7
51,1089,100.0,21,0.0386,7,7,7
52,1089,100.0,21,0.0386,7,7,7
53,1089,100.0,21,0.0386,7,7,7
54,1089,100.0,21,0.0386,7,7,7
55,1089,100.0,21,0.0386,7,7,7
56,1089,100.0,21,0.0386,7,7,7
57,1089,100.0,21,0.0386,7,7,7
58,1089,100.0,21,0.0386,7,7,7
59,1089,100.0,21,0.0386,7,7,7
60,1089,100.0,21,0.0386,7,7,7
61,1089,100.0,21,0.0386,7,7,7
62,1089,100.0,21,0.0386,7,7,7
63,1089,100.0,21,0.0386,7,7,7
64,1089,100.0,21,0.0386,7,7,7
65,1089,100.0,21,0.0386,7,7,7
66,1089,100.0,21,0.0386,7,7,7
67,1089,100.0,21,0.0386,7,7,7
68,1089,100.0,21,0.0386,7,7,7
69,1089,100.0,21,0.0386,7,7,7
70,1089,100.0,21,0.0386,7,7,7
71,1089,100.0,21,0.0386,7,7,7
72,1089,100.0,21,0.0386,7,7,7
73,1089,100.0,21,0.0386,7,7,7
74,1089,100.0,21,0.0386,7,7,7
75,1089,100.0,21,0.0386,7,7,7
76,1089,100.0,21,0.0386,7,7,7
77,1089,100.0,21,0.0386,7,7,7
78,1089,100.0,21,0.0386,7,7,7
79,1089,100.0,21,0.0386,7,7,7
80,1089,100.0,21,0.0386,7,7,7
81,1089,100.0,21,0.0386,7,7,7
82,1089,100.0,21,0.0386,7,7,7
83,1089,100.0,21,0.0386,7,7,7
84,1089,100.0,21,0.0386,7,7,7
85,1089,100.0,21,0.0386,7,7,7
86,1089,100.0,21,0.0386,7,7,7
87,1089,100.0,21,0.0386,7,7,7
88,1089,100.0,21,0.0386,7,7,7
89,1089,100.0,21,0.0386,7,7,7
90,1089,100.0,21,0.0386,7,7,7
91,1089,100.0,21,0.0386,7,7,7
92,1089,100.0,21,0.0386,7,7,7
93,1089,100.0,21,0.0386,7,7,7
94,1089,100.0,21,0.0386,7,7,7
95,1089,100.0,21,0.0386,7,7,7
96,1089,100.0,21,0.0386,7,7,7
97,1089,100.0,21,0.0386,7,7,7
98,1089,100.0,21,0.0386,7,7,7
99,1089,100.0,21,0.0386,7,7,7
100,1089,100.0,21,0.0386,7,7,7
101,1089,100.0,21,0.0386,7,7,7
102,1089,100.0,21,0.0386,7,7,7
103,1089,100.0,21,0.0386,7,7,7
104,1089,100.0,21,0.0386,7,7,7
105,1089,100.0,21,0.0386,7,7,7
106,1089,100.0,21,0.0386,7,7,7
107,1089,100.0,21,0.0386,7,7,7
108,1089,100.0,21,0.0386,7,7,7
109,1089,100.0,21,0.0386,7,7,7
110,1089,100.0,21,0.0386,7,7,7
111,1089,100.0,21,0.0386,7,7,7
112,1089,100.0,21,0.0386,7,7,7
113,1089,100.0,21,0.0386,7,7,7
114,1089,100.0,21,0.0386,7,7,7
115,1089,100.0,21,0.0386,7,7,7
116,1089,100.0,21,0.0386,7,7,7
117,1089,100.0,21,0.0386,7,7,7
118,1089,100.0,21,0.0386,7,7,7
119,1089,100.0,21,0.0386,7,7,7
120,1089,100.0,21,0.0386,7,7,7
