tick,pool_patches,pool_pct,total_cows,pressure,agent0_cows,agent1_cows,agent2_cows
1,1083,99.4,42,0.0771,4,14,24
2,1083,99.4,39,0.0771,3,13,23
3,1084,99.5,37,0.0735,3,12,22
4,1085,99.6,35,0.0689,3,11,21
5,1086,99.7,33,0.0643,3,10,20
6,1083,99.4,38,0.0771,4,13,217,1087,99.8,29,0.0551,3,8,18
8,8,1086,99.7,33,0.0643,3,11,19,19,1087,99.8,31,0.0597,3,10,10,1089,100.0,23,0.0432,3,5,15
11,1089,100.0,21,0.0386,3,4,14
1212,1088,99.9,25,0.0468,3,7,1513,1089,100.0,19,0.0349,3,4,12
114,1089,100.0,21,0.0386,3,5,13115,1089,100.0,19,0.0349,3,4,12116,1089,100.0,18,0.0331,3,4,111717,1089,100.0,17,0.0312,3,4,118,18,1089,100.0,16,0.0294,3,4,19,19,1089,100.0,15,0.0275,3,4,20,20,1089,100.0,14,0.0257,3,421,121,1089,100.0,13,0.0239,3,422,122,1089,100.0,12,0.022,3,4,23,23,1089,100.0,11,0.0202,3,4,24,24,1089,100.0,10,0.0184,3,3,25,1089,100.0,12,0.022,4,4,4
26,126,1089,100.0,11,0.0202,4,327,127,1089,100.0,12,0.022,4,4,28,28,1089,100.0,13,0.0239,4,4,29,29,1089,100.0,14,0.0257,5,5,30,30,1089,100.0,15,0.0275,5,5,31,31,1089,100.0,17,0.0312,6,6,32,32,1089,100.0,20,0.0367,7,7,33,33,1089,100.0,22,0.0404,8,8,6
34,1089,100.0,25,0.0459,9,9,7
35,1088,99.9,26,0.0478,10,9,7
36,1088,99.9,26,0.0487,9,10,7
37,1088,99.9,26,0.0487,10,9,7
38,1088,99.9,26,0.0487,9,10,7
39,1088,99.9,26,0.0487,10,9,7
40,1088,99.9,26,0.0487,9,10,7
41,1088,99.9,26,0.0487,10,9,7
42,1088,99.9,25,0.0468,9,9,7
43,1089,100.0,22,0.0413,8,8,6
44,1089,100.0,19,0.0349,7,7,5
45,108946,1089,100.0,9,0.0165,346,1089,100.0,13,0.0239,5,5,3
47,1048,1089,100.0,9,0.0165,3,348,149,1089,100.0,9,0.0165,3,3,3
50,1089,100.0,9,0.0165,3,3,3
51,1089,100.0,9,0.0165,3,3,3
52,1089,100.0,9,0.0165,3,3,3
53,1089,100.0,9,0.0165,3,3,3
54,1089,100.0,9,0.0165,3,3,3
55,1089,100.0,9,0.0165,3,3,3
56,1089,100.0,9,0.0165,3,3,3
57,1089,100.0,9,0.0165,3,3,3
58,1089,100.0,9,0.0165,3,3,3
59,1089,100.0,9,0.0165,3,3,3
60,1089,100.0,9,0.0165,3,360,161,1089,100.0,9,0.0165,3,3,3
62,1089,100.0,9,0.0165,3,3,3
63,1089,100.0,9,0.0165,3,3,3
64,1089,100.0,9,0.0165,3,3,3
65,1089,100.0,9,0.0165,3,365,166,1089,100.0,9,0.0165,3,366,167,1089,100.0,9,0.0165,3,367,168,1089,100.0,9,0.0165,3,368,1089,100.0,9,0.0165,3,3,3
69,170,1089,100.0,9,0.0165,3,370,1089,100.0,9,0.0165,3,3,3
71,1089,100.0,9,0.0165,3,3,3
72,1089,100.0,9,0.0165,3,3,3
73,1089,100.0,9,0.0165,3,3,3
74,1089,100.0,9,0.0165,3,3,3
75,1089,100.0,9,0.0165,3,3,3
76,1089,100.0,9,0.0165,3,3,3
77,1089,100.0,9,0.0165,3,3,3
78,1089,100.0,9,0.0165,3,3,3
79,1089,100.0,9,0.0165,3,3,3
80,1089,100.0,9,0.0165,3,3,3
81,1089,100.0,9,0.0165,3,3,3
82,1089,100.0,9,0.0165,3,3,3
83,1089,100.0,9,0.0165,3,3,3
84,1089,100.0,9,0.0165,3,3,3
85,1089,100.0,9,0.0165,3,3,3
86,1089,100.0,9,0.0165,3,3,3
87,1089,100.0,9,0.0165,3,3,3
88,1089,100.0,9,0.0165,3,3,3
89,1089,100.0,9,0.0165,3,3,3
90,1089,100.0,9,0.0165,3,3,3
91,1089,100.0,9,0.0165,3,3,3
92,1089,100.0,9,0.0165,3,3,3
93,1089,100.0,9,0.0165,3,3,3
94,195,1089,100.0,9,0.0165,3,395,1089,100.0,9,0.0165,3,3,3
96,1089,100.0,9,0.0165,3,3,3
97,1089,100.0,9,0.0165,3,3,3
98,1089,100.0,9,0.0165,3,3,3
99,1100,1089,100.0,9,0.0165,3,100,1089,100.0,9,0.0165,3,3,3
101,1102,1089,100.0,9,0.0165,3,102,1103,1089,100.0,9,0.0165,3,103,1089,100.0,9,0.0165,3,3,3
104,1089,100.0,9,0.0165,3,3,3
105,1089,100.0,9,0.0165,3,3,3
106,1089,100.0,9,0.0165,3,3,3
107,1089,100.0,9,0.0165,3,3,3
108,1089,100.0,9,0.0165,3,3,3
109,1110,1089,100.0,9,0.0165,3,110,1089,100.0,9,0.0165,3,3,3
111,1089,100.0,9,0.0165,3,3,3
112,1089,100.0,9,0.0165,3,3,3
113,1089,100.0,9,0.0165,3,3,3
114,1115,1089,100.0,9,0.0165,3,115,1116,1089,100.0,9,0.0165,3,116,1117,1089,100.0,9,0.0165,3,117,1118,1089,100.0,9,0.0165,3,118,1119,1089,100.0,9,0.0165,3,119,1120,1089,100.0,9,0.0165,3,120,1089,100.0,9,0.0165,3,3,3
